documento,producto,cantidad,colores,Premium
1184,Producto 1277,3,Gris,False
1184,Producto 1346,7,Plateado,False
1184,Producto 392,5,Dorado,False
1184,Producto 1103,2,Multicolor,False
1184,Producto 499,9,Plateado,True
1184,Producto 860,3,Negro,False
1184,Producto 155,3,Multicolor,True
1184,Producto 59,4,Negro,True
1184,Producto 304,9,Azul,True
1185,Producto 1190,2,Rojo,False
1185,Producto 454,5,Rojo,False
1185,Producto 355,8,Dorado,False
1185,Producto 1281,8,Dorado,False
1186,Producto 1062,3,Dorado,True
1186,Producto 884,1,Multicolor,True
1186,Producto 859,5,Plateado,True
1187,Producto 1049,4,Plateado,True
1188,Producto 1123,4,Gris,True
1188,Producto 111,8,Negro,False
1188,Producto 610,3,Dorado,True
1188,Producto 446,5,Multicolor,False
1188,Producto 1426,4,Multicolor,True
1188,Producto 1103,6,Rojo,False
1189,Producto 1362,10,Dorado,False
1189,Producto 477,6,Multicolor,False
1189,Producto 988,10,Gris,False
1189,Producto 47,5,Multicolor,False
1189,Producto 38,6,Azul,False
1189,Producto 614,7,Plateado,False
1189,Producto 348,1,Rojo,False
1190,Producto 1011,10,Rojo,True
1190,Producto 451,1,Multicolor,False
1190,Producto 759,6,Negro,False
1191,Producto 1458,2,Rojo,False
1191,Producto 1258,7,Gris,True
1191,Producto 7,6,Azul,False
1191,Producto 696,10,Multicolor,False
1191,Producto 1246,9,Gris,True
1191,Producto 473,8,Gris,False
1192,Producto 847,4,Gris,False
1192,Producto 31,6,Gris,True
1192,Producto 813,9,Plateado,False
1192,Producto 1168,5,Gris,False
1193,Producto 454,4,Dorado,True
1193,Producto 549,6,Azul,False
1193,Producto 515,6,Gris,False
1193,Producto 876,2,Gris,False
1193,Producto 447,7,Negro,True
1193,Producto 463,7,Rojo,True
1193,Producto 993,10,Negro,False
1193,Producto 1122,2,Azul,True
1193,Producto 1499,5,Dorado,False
1193,Producto 4,6,Multicolor,False
1194,Producto 956,8,Rojo,True
1194,Producto 147,3,Multicolor,False
1194,Producto 760,10,Gris,True
1194,Producto 1165,4,Dorado,False
1194,Producto 236,5,Plateado,False
1194,Producto 1392,5,Rojo,True
1194,Producto 252,10,Multicolor,False
1195,Producto 292,7,Plateado,False
1195,Producto 849,1,Plateado,False
1195,Producto 1138,5,Negro,True
1195,Producto 463,1,Negro,True
1195,Producto 1475,3,Azul,True
1195,Producto 11,6,Azul,False
1195,Producto 1198,1,Dorado,True
1195,Producto 1422,4,Negro,True
1195,Producto 923,8,Negro,False
1196,Producto 911,5,Dorado,False
1196,Producto 880,9,Multicolor,True
1196,Producto 1475,1,Negro,False
1196,Producto 379,4,Azul,True
1196,Producto 1228,7,Negro,False
1196,Producto 251,10,Gris,True
1197,Producto 784,10,Gris,True
1197,Producto 723,8,Gris,False
1197,Producto 916,10,Dorado,False
1197,Producto 826,10,Multicolor,True
1198,Producto 115,7,Rojo,False
1198,Producto 841,1,Multicolor,False
1199,Producto 664,9,Azul,False
1199,Producto 352,3,Plateado,True
1199,Producto 1206,3,Multicolor,True
1200,Producto 665,9,Rojo,False
1200,Producto 852,4,Azul,True
1200,Producto 657,5,Plateado,False
1201,Producto 386,2,Gris,False
1201,Producto 888,9,Azul,False
1201,Producto 135,3,Azul,True
1201,Producto 705,5,Gris,False
1201,Producto 417,2,Azul,False
1201,Producto 722,8,Negro,False
1201,Producto 121,8,Azul,True
1202,Producto 1464,10,Gris,True
1202,Producto 1082,2,Rojo,True
1202,Producto 805,10,Dorado,True
1202,Producto 1156,4,Negro,True
1203,Producto 364,9,Azul,True
1203,Producto 59,1,Negro,False
1203,Producto 95,8,Azul,False
1203,Producto 1355,3,Multicolor,True
1203,Producto 1296,10,Azul,True
1203,Producto 752,5,Dorado,True
1204,Producto 110,5,Gris,False
1204,Producto 498,5,Dorado,True
1204,Producto 841,9,Dorado,True
1204,Producto 286,4,Dorado,False
1205,Producto 468,1,Plateado,False
1205,Producto 518,9,Negro,False
1205,Producto 1256,10,Plateado,True
1205,Producto 1403,5,Negro,False
1205,Producto 1116,6,Rojo,False
1205,Producto 238,2,Azul,True
1205,Producto 717,8,Azul,False
1206,Producto 982,10,Azul,False
1206,Producto 477,4,Rojo,False
1206,Producto 954,2,Gris,False
1206,Producto 273,6,Azul,False
1206,Producto 101,9,Plateado,False
1206,Producto 495,1,Multicolor,True
1206,Producto 736,6,Dorado,False
1207,Producto 721,2,Azul,True
1207,Producto 832,8,Rojo,False
1207,Producto 32,6,Gris,False
1207,Producto 925,5,Negro,True
1208,Producto 315,6,Multicolor,True
1208,Producto 663,10,Plateado,False
1208,Producto 560,2,Dorado,False
1208,Producto 405,9,Multicolor,True
1208,Producto 1119,10,Multicolor,True
1208,Producto 803,1,Azul,False
1208,Producto 536,6,Negro,True
1208,Producto 478,8,Multicolor,False
1209,Producto 736,5,Plateado,False
1209,Producto 1194,9,Rojo,False
1209,Producto 179,3,Multicolor,False
1209,Producto 1410,8,Negro,False
1210,Producto 605,9,Plateado,False
1210,Producto 955,4,Gris,False
1210,Producto 249,7,Azul,False
1210,Producto 749,7,Plateado,True
1210,Producto 308,1,Gris,False
1210,Producto 992,6,Gris,False
1210,Producto 1346,6,Dorado,False
1210,Producto 578,1,Negro,True
1210,Producto 1180,3,Negro,False
1211,Producto 308,10,Negro,False
1211,Producto 1044,6,Gris,False
1211,Producto 37,9,Gris,False
1211,Producto 1032,3,Rojo,True
1211,Producto 43,7,Plateado,True
1211,Producto 362,1,Gris,False
1211,Producto 174,6,Multicolor,False
1211,Producto 977,9,Negro,False
1211,Producto 1056,4,Rojo,False
1212,Producto 301,4,Negro,True
1212,Producto 631,2,Gris,False
1212,Producto 1369,10,Negro,False
1212,Producto 1097,9,Dorado,False
1212,Producto 28,5,Negro,False
1212,Producto 702,10,Multicolor,True
1212,Producto 383,10,Multicolor,False
1212,Producto 577,2,Dorado,False
1212,Producto 732,7,Azul,False
1213,Producto 1461,3,Rojo,False
1213,Producto 1459,9,Negro,False
1213,Producto 704,1,Rojo,True
1213,Producto 471,1,Multicolor,False
1213,Producto 215,6,Negro,True
1213,Producto 539,10,Gris,False
1213,Producto 24,6,Plateado,False
1214,Producto 90,3,Azul,False
1214,Producto 867,7,Dorado,True
1214,Producto 511,8,Rojo,False
1214,Producto 686,8,Azul,True
1214,Producto 871,9,Multicolor,False
1214,Producto 138,10,Multicolor,True
1214,Producto 142,4,Dorado,True
1214,Producto 368,10,Azul,False
1214,Producto 394,1,Gris,True
1215,Producto 156,1,Dorado,False
1215,Producto 783,10,Rojo,True
1216,Producto 1040,2,Multicolor,False
1216,Producto 858,8,Dorado,True
1217,Producto 1,4,Azul,False
1217,Producto 133,6,Multicolor,False
1217,Producto 830,3,Multicolor,False
1218,Producto 880,2,Gris,False
1219,Producto 539,10,Rojo,True
1219,Producto 874,3,Dorado,True
1219,Producto 1343,2,Gris,True
1219,Producto 1043,8,Rojo,False
1219,Producto 20,8,Multicolor,True
1220,Producto 850,3,Rojo,False
1220,Producto 625,6,Rojo,False
1220,Producto 450,8,Plateado,False
1220,Producto 291,8,Rojo,False
1220,Producto 944,4,Negro,False
1220,Producto 978,4,Dorado,True
1220,Producto 114,1,Rojo,False
1221,Producto 25,3,Negro,False
1221,Producto 1460,1,Multicolor,False
1221,Producto 822,7,Plateado,False
1221,Producto 908,5,Negro,True
1221,Producto 1050,9,Multicolor,False
1222,Producto 871,4,Dorado,False
1222,Producto 62,2,Azul,True
1222,Producto 661,8,Gris,True
1222,Producto 202,8,Gris,False
1222,Producto 641,4,Gris,True
1222,Producto 1023,1,Plateado,False
1223,Producto 1168,9,Rojo,True
1223,Producto 1206,3,Rojo,True
1223,Producto 1105,3,Dorado,True
1223,Producto 366,3,Rojo,False
1223,Producto 224,10,Dorado,True
1224,Producto 924,9,Negro,False
1224,Producto 1045,5,Plateado,False
1224,Producto 707,7,Negro,False
1224,Producto 319,9,Plateado,False
1224,Producto 401,1,Plateado,False
1224,Producto 649,7,Dorado,False
1224,Producto 365,9,Multicolor,True
1224,Producto 354,6,Rojo,True
1225,Producto 582,1,Negro,True
1225,Producto 1454,5,Negro,True
1225,Producto 1197,2,Dorado,True
1225,Producto 301,2,Rojo,False
1226,Producto 423,2,Plateado,True
1226,Producto 1096,3,Rojo,True
1226,Producto 4,6,Gris,True
1226,Producto 1209,8,Negro,True
1226,Producto 139,4,Gris,True
1226,Producto 1145,6,Plateado,True
1226,Producto 101,2,Rojo,True
1226,Producto 1155,4,Negro,False
1226,Producto 381,8,Plateado,False
1226,Producto 238,5,Dorado,False
1227,Producto 986,9,Negro,False
1227,Producto 1139,4,Dorado,False
1227,Producto 829,2,Plateado,False
1227,Producto 1355,9,Negro,False
1227,Producto 189,10,Plateado,True
1227,Producto 1074,4,Azul,True
1228,Producto 1257,2,Rojo,True
1228,Producto 1299,8,Gris,True
1228,Producto 575,5,Plateado,True
1228,Producto 1022,10,Rojo,True
1228,Producto 1274,6,Plateado,True
1228,Producto 1350,1,Multicolor,False
1229,Producto 1200,9,Azul,True
1229,Producto 541,6,Multicolor,False
1229,Producto 1283,5,Gris,False
1229,Producto 986,6,Rojo,True
1230,Producto 925,1,Multicolor,True
1230,Producto 229,2,Gris,True
1230,Producto 1323,6,Plateado,False
1230,Producto 1486,6,Rojo,False
1230,Producto 935,3,Negro,False
1230,Producto 413,10,Negro,False
1231,Producto 1098,5,Rojo,False
1231,Producto 172,1,Plateado,True
1231,Producto 1165,9,Negro,True
1231,Producto 1496,6,Gris,True
1231,Producto 1135,8,Rojo,True
1231,Producto 1338,4,Gris,False
1231,Producto 13,7,Rojo,True
1231,Producto 372,9,Dorado,True
1232,Producto 908,7,Gris,True
1232,Producto 1499,2,Dorado,True
1232,Producto 1275,8,Rojo,True
1232,Producto 103,6,Plateado,True
1232,Producto 846,7,Negro,False
1232,Producto 253,7,Multicolor,True
1232,Producto 486,6,Negro,False
1233,Producto 500,7,Rojo,False
1233,Producto 982,7,Negro,True
1233,Producto 353,5,Multicolor,False
1233,Producto 99,6,Gris,False
1233,Producto 1249,4,Plateado,True
1234,Producto 100,10,Azul,True
1234,Producto 1312,1,Negro,True
1234,Producto 502,1,Gris,True
1234,Producto 584,2,Plateado,False
1235,Producto 641,5,Multicolor,False
1235,Producto 977,2,Gris,True
1235,Producto 1116,3,Plateado,True
1235,Producto 741,9,Multicolor,False
1235,Producto 1245,4,Plateado,False
1235,Producto 1132,4,Gris,False
1236,Producto 403,3,Negro,True
1236,Producto 648,1,Plateado,False
1237,Producto 94,8,Negro,True
1237,Producto 127,7,Azul,True
1237,Producto 446,7,Plateado,False
1237,Producto 81,9,Plateado,False
1237,Producto 1430,5,Gris,True
1238,Producto 322,10,Rojo,True
1238,Producto 199,2,Dorado,True
1238,Producto 675,10,Negro,True
1238,Producto 162,6,Rojo,True
1238,Producto 1251,10,Azul,True
1238,Producto 1424,10,Dorado,True
1238,Producto 799,6,Rojo,False
1238,Producto 860,8,Dorado,True
1239,Producto 307,4,Gris,False
1239,Producto 298,9,Gris,True
1239,Producto 438,8,Azul,True
1239,Producto 613,9,Plateado,True
1240,Producto 867,8,Negro,False
1241,Producto 753,1,Multicolor,False
1241,Producto 971,3,Plateado,False
1241,Producto 912,4,Rojo,True
1241,Producto 1348,9,Rojo,True
1241,Producto 1105,9,Plateado,True
1241,Producto 999,10,Azul,False
1242,Producto 802,10,Multicolor,False
1243,Producto 312,4,Plateado,False
1243,Producto 287,10,Gris,True
1244,Producto 30,6,Dorado,True
1244,Producto 1338,1,Gris,False
1244,Producto 521,10,Azul,True
1244,Producto 66,10,Multicolor,True
1244,Producto 1461,10,Rojo,True
1245,Producto 375,10,Negro,True
1245,Producto 692,6,Gris,False
1245,Producto 876,2,Gris,False
1245,Producto 612,7,Azul,True
1245,Producto 584,3,Rojo,False
1246,Producto 1341,5,Azul,False
1246,Producto 63,6,Rojo,False
1246,Producto 717,8,Gris,True
1246,Producto 1448,10,Rojo,True
1246,Producto 1244,4,Dorado,False
1246,Producto 232,1,Negro,False
1246,Producto 1357,6,Gris,True
1246,Producto 615,9,Negro,False
1247,Producto 1094,5,Rojo,False
1247,Producto 1325,3,Multicolor,False
1247,Producto 445,4,Negro,False
1247,Producto 265,10,Multicolor,False
1247,Producto 1185,10,Multicolor,False
1247,Producto 773,10,Gris,True
1247,Producto 599,8,Multicolor,False
1248,Producto 858,5,Dorado,True
1248,Producto 1363,9,Rojo,False
1248,Producto 176,7,Negro,False
1248,Producto 1151,5,Gris,True
1248,Producto 127,8,Gris,True
1248,Producto 1285,6,Dorado,False
1248,Producto 1444,6,Dorado,True
1248,Producto 494,2,Multicolor,True
1248,Producto 657,6,Multicolor,True
1249,Producto 442,6,Dorado,False
1249,Producto 582,10,Azul,False
1249,Producto 956,10,Gris,False
1249,Producto 267,10,Negro,False
1249,Producto 937,1,Dorado,False
1249,Producto 1270,2,Gris,True
1249,Producto 926,2,Plateado,False
1250,Producto 428,7,Azul,True
1250,Producto 1102,7,Dorado,True
1250,Producto 1237,6,Plateado,True
1250,Producto 482,9,Gris,True
1250,Producto 431,4,Azul,False
1251,Producto 513,9,Plateado,False
1251,Producto 1019,9,Plateado,True
1251,Producto 862,8,Gris,False
1251,Producto 787,5,Dorado,False
1252,Producto 780,4,Gris,False
1252,Producto 1380,6,Plateado,False
1252,Producto 1216,5,Plateado,True
1252,Producto 1084,6,Plateado,False
1252,Producto 989,2,Plateado,True
1252,Producto 931,2,Azul,False
1252,Producto 902,4,Negro,False
1252,Producto 1447,6,Plateado,True
1253,Producto 889,9,Negro,True
1253,Producto 1090,2,Azul,True
1254,Producto 773,3,Negro,True
1254,Producto 1182,1,Multicolor,True
1254,Producto 21,5,Plateado,True
1254,Producto 1248,8,Multicolor,False
1255,Producto 1438,1,Dorado,False
1255,Producto 1447,8,Negro,True
1255,Producto 1239,2,Multicolor,True
1255,Producto 754,10,Azul,True
1256,Producto 429,8,Azul,False
1256,Producto 33,4,Negro,True
1256,Producto 981,5,Dorado,False
1256,Producto 350,9,Azul,True
1256,Producto 1366,3,Rojo,False
1257,Producto 1083,1,Azul,False
1257,Producto 465,4,Rojo,False
1257,Producto 858,1,Dorado,True
1257,Producto 756,10,Multicolor,True
1257,Producto 1410,6,Multicolor,False
1258,Producto 1493,3,Rojo,False
1258,Producto 4,6,Gris,True
1259,Producto 1270,9,Rojo,True
1259,Producto 481,10,Multicolor,False
1259,Producto 741,5,Multicolor,False
1259,Producto 1393,9,Multicolor,False
1260,Producto 1362,8,Multicolor,False
1260,Producto 905,3,Azul,True
1260,Producto 1483,8,Plateado,False
1260,Producto 420,2,Multicolor,True
1260,Producto 657,7,Gris,False
1260,Producto 349,9,Gris,False
1260,Producto 289,8,Azul,False
1260,Producto 584,4,Dorado,True
1261,Producto 438,8,Plateado,False
1261,Producto 732,8,Plateado,False
1262,Producto 912,9,Azul,False
1262,Producto 565,8,Plateado,True
1262,Producto 239,10,Dorado,False
1262,Producto 792,2,Multicolor,True
1262,Producto 1412,8,Negro,True
1262,Producto 665,5,Plateado,True
1262,Producto 897,2,Gris,True
1262,Producto 104,5,Negro,False
1262,Producto 548,6,Negro,False
1262,Producto 1414,5,Plateado,True
1263,Producto 376,8,Negro,False
1263,Producto 1206,6,Rojo,False
1263,Producto 818,2,Dorado,False
1264,Producto 45,7,Negro,True
1264,Producto 160,2,Dorado,True
1264,Producto 684,1,Gris,True
1265,Producto 761,10,Dorado,True
1265,Producto 382,8,Negro,True
1265,Producto 754,4,Plateado,True
1265,Producto 386,8,Rojo,True
1265,Producto 1171,8,Dorado,True
1265,Producto 687,2,Multicolor,True
1265,Producto 1162,6,Plateado,True
1265,Producto 1193,1,Gris,False
1265,Producto 1203,7,Negro,True
1266,Producto 1404,2,Gris,False
1267,Producto 348,4,Plateado,True
1267,Producto 911,1,Azul,False
1268,Producto 14,10,Dorado,False
1268,Producto 1278,2,Azul,False
1268,Producto 928,8,Negro,True
1268,Producto 63,4,Plateado,True
1268,Producto 435,1,Multicolor,False
1269,Producto 568,1,Multicolor,False
1269,Producto 64,10,Rojo,True
1269,Producto 577,4,Rojo,True
1269,Producto 720,3,Dorado,True
1269,Producto 310,9,Rojo,False
1269,Producto 127,7,Dorado,True
1269,Producto 485,7,Rojo,True
1270,Producto 250,8,Gris,False
1270,Producto 281,10,Negro,False
1270,Producto 1191,10,Dorado,True
1270,Producto 1029,9,Azul,False
1270,Producto 807,3,Rojo,True
1271,Producto 1018,5,Multicolor,True
1271,Producto 1020,5,Rojo,False
1271,Producto 1157,3,Plateado,True
1271,Producto 203,8,Gris,True
1272,Producto 177,7,Azul,False
1272,Producto 1464,2,Gris,True
1272,Producto 1055,8,Rojo,True
1272,Producto 508,1,Multicolor,False
1272,Producto 1421,7,Negro,False
1272,Producto 615,9,Negro,False
1272,Producto 1018,7,Dorado,True
1273,Producto 379,7,Negro,False
1273,Producto 459,7,Negro,False
1273,Producto 489,2,Rojo,True
1273,Producto 1378,1,Azul,True
1273,Producto 750,1,Multicolor,True
1274,Producto 758,3,Negro,True
1274,Producto 1480,4,Plateado,True
1274,Producto 26,4,Multicolor,False
1274,Producto 1180,2,Dorado,True
1274,Producto 432,2,Azul,True
1274,Producto 522,6,Gris,False
1274,Producto 648,6,Azul,True
1275,Producto 1360,9,Rojo,True
1275,Producto 683,10,Rojo,True
1275,Producto 780,6,Dorado,False
1275,Producto 1406,9,Plateado,True
1275,Producto 204,5,Multicolor,True
1275,Producto 689,6,Azul,True
1276,Producto 639,1,Dorado,False
1276,Producto 752,5,Negro,True
1277,Producto 933,2,Rojo,False
1277,Producto 651,5,Plateado,False
1278,Producto 1426,4,Plateado,True
1278,Producto 570,7,Plateado,False
1278,Producto 866,4,Negro,True
1278,Producto 176,10,Azul,True
1278,Producto 1182,7,Dorado,False
1279,Producto 296,2,Dorado,False
1279,Producto 1161,7,Plateado,False
1279,Producto 381,4,Plateado,True
1279,Producto 500,4,Negro,True
1279,Producto 395,7,Negro,True
1280,Producto 349,4,Rojo,True
1281,Producto 111,4,Azul,False
1281,Producto 1234,3,Dorado,True
1281,Producto 1376,8,Negro,True
1281,Producto 534,9,Negro,True
1281,Producto 1166,7,Rojo,False
1281,Producto 829,10,Multicolor,True
1281,Producto 178,8,Rojo,True
1282,Producto 1317,7,Negro,True
1282,Producto 1150,6,Plateado,True
1282,Producto 368,4,Negro,False
1282,Producto 778,7,Dorado,True
1283,Producto 1344,6,Rojo,False
1284,Producto 1124,1,Negro,False
1284,Producto 715,2,Negro,True
1284,Producto 1195,10,Dorado,False
1284,Producto 981,1,Plateado,True
1284,Producto 1101,8,Plateado,True
1284,Producto 1403,4,Negro,True
1284,Producto 450,6,Gris,True
1284,Producto 1006,3,Multicolor,False
1284,Producto 1344,7,Gris,True
1285,Producto 267,4,Plateado,False
1285,Producto 1458,2,Multicolor,True
1285,Producto 1198,2,Azul,True
1285,Producto 1336,7,Gris,False
1285,Producto 1284,5,Gris,False
1285,Producto 394,8,Dorado,False
1286,Producto 585,5,Azul,False
1286,Producto 1346,3,Gris,True
1286,Producto 570,5,Rojo,False
1287,Producto 796,8,Rojo,False
1287,Producto 1458,2,Multicolor,False
1287,Producto 625,10,Azul,True
1287,Producto 654,9,Azul,True
1287,Producto 304,10,Azul,False
1287,Producto 75,7,Azul,True
1287,Producto 1427,5,Plateado,False
1288,Producto 65,8,Gris,False
1288,Producto 948,9,Gris,False
1288,Producto 764,10,Negro,False
1288,Producto 662,2,Multicolor,False
1288,Producto 993,2,Gris,False
1288,Producto 1174,7,Multicolor,False
1289,Producto 406,1,Plateado,True
1289,Producto 464,1,Multicolor,True
1289,Producto 357,3,Multicolor,True
1289,Producto 302,6,Plateado,True
1289,Producto 254,5,Dorado,True
1289,Producto 1319,7,Dorado,True
1289,Producto 1026,4,Negro,True
1289,Producto 487,8,Rojo,True
1290,Producto 182,10,Rojo,False
1290,Producto 518,10,Dorado,True
1290,Producto 517,2,Azul,True
1290,Producto 836,8,Negro,True
1291,Producto 1263,6,Multicolor,False
1291,Producto 782,3,Multicolor,False
1291,Producto 420,2,Multicolor,True
1291,Producto 144,6,Negro,False
1291,Producto 1375,10,Negro,False
1291,Producto 1270,9,Plateado,True
1291,Producto 373,10,Gris,False
1291,Producto 1381,3,Multicolor,False
1291,Producto 254,10,Rojo,False
1292,Producto 80,4,Plateado,True
1292,Producto 1289,4,Azul,True
1292,Producto 410,3,Plateado,True
1293,Producto 377,8,Negro,True
1293,Producto 180,9,Plateado,True
1293,Producto 140,10,Plateado,True
1293,Producto 214,9,Negro,True
1293,Producto 338,8,Gris,True
1293,Producto 892,6,Multicolor,True
1293,Producto 927,10,Gris,False
1293,Producto 333,9,Negro,False
1294,Producto 1036,3,Negro,False
1294,Producto 1382,4,Azul,True
1294,Producto 1084,5,Rojo,True
1294,Producto 46,4,Rojo,True
1294,Producto 1098,6,Dorado,True
1294,Producto 474,3,Multicolor,True
1294,Producto 161,1,Dorado,False
1294,Producto 575,7,Dorado,False
1295,Producto 11,6,Plateado,True
1295,Producto 1077,8,Negro,True
1295,Producto 1044,2,Gris,True
1296,Producto 857,2,Rojo,False
1296,Producto 673,8,Negro,True
1296,Producto 234,7,Multicolor,True
1296,Producto 859,4,Azul,False
1296,Producto 1238,9,Multicolor,True
1296,Producto 1332,3,Azul,False
1296,Producto 70,4,Rojo,True
1296,Producto 1118,4,Plateado,True
1297,Producto 553,8,Gris,False
1297,Producto 1225,1,Plateado,True
1298,Producto 774,9,Rojo,True
