TipoDocumento,FechaEmisión,Numero,Estado,Total
Despacho a Tienda,2021-08-22,2569,Pendiente,8733
Despacho a Tienda,2023-02-08,2570,Completado,7351
Orden de Compra,2021-09-16,2571,Completado,5703
Despacho a Tienda,2020-04-05,2572,Completado,9542
Despacho a Tienda,2023-06-27,2573,Completado,2061
Orden de Compra,2020-04-19,2574,Pendiente,7679
Despacho a Tienda,2020-11-11,2575,Completado,5297
Despacho a Tienda,2022-11-01,2576,Completado,8449
Despacho a Tienda,2020-05-09,2577,Completado,7791
Despacho a Tienda,2021-02-09,2578,Pendiente,6438
Transferencia a Almacen,2023-08-26,2579,Pendiente,6981
Orden de Compra,2022-12-05,2580,Completado,9093
Despacho a Tienda,2020-09-16,2581,Pendiente,8330
Orden de Compra,2021-12-06,2582,Completado,6590
Orden de Compra,2020-02-24,2583,Pendiente,7168
Orden de Compra,2020-05-10,2584,Completado,5371
Despacho a Tienda,2021-08-14,2585,Pendiente,3014
Transferencia a Almacen,2021-01-01,2586,Pendiente,1689
Despacho a Tienda,2023-01-05,2587,Completado,9161
Transferencia a Almacen,2022-07-02,2588,Completado,859
Transferencia a Almacen,2023-06-22,2589,Completado,4305
Despacho a Tienda,2021-04-06,2590,Completado,2527
Despacho a Tienda,2022-11-30,2591,Completado,9676
Orden de Compra,2022-09-30,2592,Completado,3195
Orden de Compra,2021-09-18,2593,Pendiente,7254
Transferencia a Almacen,2023-05-27,2594,Pendiente,5270
Transferencia a Almacen,2023-08-05,2595,Pendiente,6994
Orden de Compra,2023-04-27,2596,Completado,7032
Orden de Compra,2020-06-24,2597,Completado,200
Despacho a Tienda,2021-05-26,2598,Completado,8335
Orden de Compra,2023-04-07,2599,Completado,4685
Despacho a Tienda,2021-11-10,2600,Completado,943
Despacho a Tienda,2021-04-02,2601,Pendiente,2259
Orden de Compra,2023-09-19,2602,Pendiente,2874
Orden de Compra,2021-06-23,2603,Completado,3840
Orden de Compra,2023-03-10,2604,Completado,9282
Transferencia a Almacen,2022-09-01,2605,Pendiente,6601
Orden de Compra,2023-11-24,2606,Pendiente,9404
Transferencia a Almacen,2023-12-27,2607,Pendiente,7795
Despacho a Tienda,2022-12-09,2608,Pendiente,4396
Transferencia a Almacen,2021-08-06,2609,Completado,9178
Despacho a Tienda,2020-10-03,2610,Completado,9155
Orden de Compra,2021-12-07,2611,Pendiente,3614
Transferencia a Almacen,2023-03-05,2612,Completado,7187
Transferencia a Almacen,2023-12-19,2613,Completado,235
Despacho a Tienda,2021-10-29,2614,Pendiente,7807
Transferencia a Almacen,2021-05-23,2615,Completado,5164
Transferencia a Almacen,2023-01-26,2616,Completado,6968
Despacho a Tienda,2020-07-30,2617,Completado,6632
Orden de Compra,2022-01-08,2618,Completado,7558
Despacho a Tienda,2021-07-11,2619,Pendiente,4714
Orden de Compra,2021-01-01,2620,Pendiente,4216
Orden de Compra,2022-01-22,2621,Pendiente,6781
Orden de Compra,2021-10-28,2622,Completado,2013
Transferencia a Almacen,2023-09-20,2623,Completado,8324
Orden de Compra,2020-12-21,2624,Completado,1773
Transferencia a Almacen,2020-12-18,2625,Completado,3160
Orden de Compra,2021-03-07,2626,Pendiente,5706
Orden de Compra,2023-09-05,2627,Completado,6316
Despacho a Tienda,2020-09-18,2628,Pendiente,7642
Orden de Compra,2021-09-07,2629,Pendiente,7949
Despacho a Tienda,2023-03-01,2630,Pendiente,361
Transferencia a Almacen,2020-07-12,2631,Completado,4262
Despacho a Tienda,2022-05-19,2632,Pendiente,3025
Despacho a Tienda,2022-03-01,2633,Completado,8933
Orden de Compra,2022-12-08,2634,Pendiente,2972
Transferencia a Almacen,2020-09-09,2635,Completado,5241
Orden de Compra,2022-02-20,2636,Completado,642
Orden de Compra,2021-02-07,2637,Pendiente,9391
Orden de Compra,2020-09-19,2638,Pendiente,8597
Despacho a Tienda,2023-11-24,2639,Pendiente,1359
Orden de Compra,2020-09-25,2640,Completado,9869
Orden de Compra,2021-02-21,2641,Completado,7155
Despacho a Tienda,2021-12-27,2642,Pendiente,355
Despacho a Tienda,2020-09-23,2643,Pendiente,7990
Despacho a Tienda,2022-01-09,2644,Completado,6527
Despacho a Tienda,2020-06-27,2645,Completado,5549
Orden de Compra,2022-04-09,2646,Completado,7298
Despacho a Tienda,2023-11-24,2647,Pendiente,2313
Transferencia a Almacen,2021-09-13,2648,Completado,6905
Orden de Compra,2022-10-19,2649,Pendiente,3735
Orden de Compra,2022-01-23,2650,Completado,3681
Orden de Compra,2022-06-11,2651,Completado,5819
Despacho a Tienda,2020-03-04,2652,Completado,9265
Orden de Compra,2023-10-30,2653,Pendiente,4173
Despacho a Tienda,2023-09-17,2654,Pendiente,6895
Orden de Compra,2023-12-25,2655,Pendiente,7732
Transferencia a Almacen,2023-10-04,2656,Completado,1354
Orden de Compra,2021-05-05,2657,Completado,4255
Orden de Compra,2021-08-10,2658,Completado,186
Transferencia a Almacen,2021-01-31,2659,Completado,1682
Despacho a Tienda,2020-08-29,2660,Completado,5110
Despacho a Tienda,2022-06-04,2661,Completado,3328
Transferencia a Almacen,2021-09-16,2662,Completado,6681
Orden de Compra,2021-04-24,2663,Completado,2753
Despacho a Tienda,2021-12-28,2664,Completado,2705
Despacho a Tienda,2023-09-23,2665,Completado,9434
Orden de Compra,2021-10-19,2666,Completado,2139
Transferencia a Almacen,2021-10-01,2667,Completado,2920
Despacho a Tienda,2023-06-25,2668,Completado,3364
Despacho a Tienda,2023-12-04,2669,Completado,5962
Despacho a Tienda,2023-09-28,2670,Pendiente,7307
Transferencia a Almacen,2022-01-11,2671,Completado,1686
Transferencia a Almacen,2023-02-05,2672,Pendiente,4546
Despacho a Tienda,2021-06-26,2673,Pendiente,3038
Despacho a Tienda,2023-09-28,2674,Pendiente,4596
Orden de Compra,2023-08-17,2675,Completado,6964
Transferencia a Almacen,2020-09-25,2676,Pendiente,9352
Despacho a Tienda,2020-09-23,2677,Pendiente,2844
Transferencia a Almacen,2023-11-09,2678,Completado,2166
Orden de Compra,2020-10-29,2679,Pendiente,900
Transferencia a Almacen,2021-08-21,2680,Completado,7104
Orden de Compra,2021-05-24,2681,Pendiente,3566
Transferencia a Almacen,2022-03-25,2682,Completado,7565
Orden de Compra,2020-05-13,2683,Pendiente,6939
Despacho a Tienda,2020-09-18,2684,Pendiente,2305
Despacho a Tienda,2022-09-17,2685,Completado,3887
Orden de Compra,2023-11-20,2686,Pendiente,6979
Orden de Compra,2021-10-20,2687,Pendiente,5993
Transferencia a Almacen,2020-03-24,2688,Completado,660
Transferencia a Almacen,2022-05-17,2689,Pendiente,7604
Despacho a Tienda,2020-12-24,2690,Completado,9864
Orden de Compra,2020-12-15,2691,Pendiente,4835
Despacho a Tienda,2022-05-12,2692,Completado,3436
Transferencia a Almacen,2022-04-06,2693,Pendiente,3141
Orden de Compra,2020-12-30,2694,Completado,5579
Despacho a Tienda,2020-12-16,2695,Completado,9378
Despacho a Tienda,2021-08-27,2696,Completado,7756
Orden de Compra,2020-02-09,2697,Pendiente,5271
Transferencia a Almacen,2022-10-06,2698,Completado,623
Despacho a Tienda,2021-03-14,2699,Pendiente,9203
Despacho a Tienda,2022-04-01,2700,Completado,2182
Transferencia a Almacen,2021-01-29,2701,Completado,2156
Orden de Compra,2023-04-06,2702,Pendiente,7097
Despacho a Tienda,2020-10-16,2703,Pendiente,2565
Despacho a Tienda,2023-12-29,2704,Completado,1860
Transferencia a Almacen,2020-11-24,2705,Pendiente,2702
Orden de Compra,2021-03-31,2706,Completado,6097
Orden de Compra,2021-10-17,2707,Completado,1982
Transferencia a Almacen,2023-02-22,2708,Pendiente,7248
Transferencia a Almacen,2020-04-08,2709,Completado,4256
Transferencia a Almacen,2022-07-11,2710,Completado,5462
Despacho a Tienda,2021-01-30,2711,Completado,1553
Despacho a Tienda,2021-11-27,2712,Completado,3988
Transferencia a Almacen,2020-11-29,2713,Completado,8146
Transferencia a Almacen,2020-05-21,2714,Pendiente,5705
Transferencia a Almacen,2022-06-04,2715,Pendiente,2527
Transferencia a Almacen,2021-12-01,2716,Completado,9951
Orden de Compra,2020-10-08,2717,Pendiente,9141
Orden de Compra,2022-01-27,2718,Pendiente,1754
Orden de Compra,2022-02-11,2719,Completado,2564
Transferencia a Almacen,2023-01-05,2720,Pendiente,4520
Transferencia a Almacen,2020-06-30,2721,Pendiente,7347
Despacho a Tienda,2022-06-25,2722,Pendiente,313
Orden de Compra,2023-05-17,2723,Pendiente,2944
Transferencia a Almacen,2022-09-12,2724,Completado,6411
Transferencia a Almacen,2020-03-21,2725,Pendiente,2841
Orden de Compra,2020-01-16,2726,Pendiente,5525
Orden de Compra,2022-04-30,2727,Completado,7791
Transferencia a Almacen,2021-01-02,2728,Pendiente,6012
Orden de Compra,2021-05-03,2729,Pendiente,814
Orden de Compra,2021-10-09,2730,Pendiente,2049
Despacho a Tienda,2022-07-22,2731,Pendiente,7057
Transferencia a Almacen,2020-07-06,2732,Completado,3910
Transferencia a Almacen,2021-12-29,2733,Completado,6696
Despacho a Tienda,2021-05-30,2734,Pendiente,3036
Despacho a Tienda,2021-01-17,2735,Completado,9745
Despacho a Tienda,2021-08-12,2736,Completado,9388
Orden de Compra,2023-07-12,2737,Completado,7321
Transferencia a Almacen,2022-11-21,2738,Pendiente,6532
Transferencia a Almacen,2022-01-15,2739,Completado,9032
Orden de Compra,2021-02-05,2740,Completado,2059
Transferencia a Almacen,2020-01-20,2741,Pendiente,2862
Orden de Compra,2023-10-05,2742,Completado,2801
Transferencia a Almacen,2020-09-16,2743,Pendiente,6723
Transferencia a Almacen,2022-03-17,2744,Pendiente,2937
Orden de Compra,2022-04-02,2745,Pendiente,525
Transferencia a Almacen,2021-07-12,2746,Completado,1674
Transferencia a Almacen,2021-09-10,2747,Completado,5542
Transferencia a Almacen,2022-03-01,2748,Pendiente,1117
Despacho a Tienda,2023-01-09,2749,Completado,723
Orden de Compra,2020-10-24,2750,Pendiente,1954
Transferencia a Almacen,2022-06-02,2751,Pendiente,1579
Orden de Compra,2022-10-24,2752,Pendiente,637
Orden de Compra,2021-12-04,2753,Pendiente,7944
Orden de Compra,2023-05-26,2754,Completado,5368
Transferencia a Almacen,2020-11-08,2755,Pendiente,1560
Transferencia a Almacen,2023-10-19,2756,Completado,9606
Despacho a Tienda,2020-06-02,2757,Pendiente,9731
Transferencia a Almacen,2020-10-13,2758,Pendiente,4142
Orden de Compra,2022-05-27,2759,Completado,7014
Orden de Compra,2021-11-26,2760,Completado,7683
Despacho a Tienda,2021-12-29,2761,Pendiente,9142
Despacho a Tienda,2023-01-27,2762,Pendiente,6455
Despacho a Tienda,2021-08-16,2763,Pendiente,7367
Orden de Compra,2020-06-30,2764,Pendiente,5526
Despacho a Tienda,2021-07-25,2765,Completado,7337
Despacho a Tienda,2021-01-02,2766,Pendiente,8093
Despacho a Tienda,2023-08-07,2767,Pendiente,2288
Despacho a Tienda,2021-01-28,2768,Pendiente,4937
Orden de Compra,2021-04-28,2769,Completado,2819
Despacho a Tienda,2022-01-05,2770,Completado,633
Despacho a Tienda,2022-06-20,2771,Pendiente,9118
Orden de Compra,2021-04-09,2772,Completado,811
Despacho a Tienda,2020-11-16,2773,Completado,1233
Transferencia a Almacen,2020-01-15,2774,Completado,5461
Transferencia a Almacen,2020-06-29,2775,Completado,276
Despacho a Tienda,2020-08-08,2776,Completado,4868
Despacho a Tienda,2021-11-25,2777,Pendiente,7616
Despacho a Tienda,2021-11-10,2778,Pendiente,3429
Orden de Compra,2023-06-07,2779,Completado,6095
Despacho a Tienda,2023-08-30,2780,Completado,1999
Orden de Compra,2022-12-03,2781,Pendiente,2813
Transferencia a Almacen,2023-10-21,2782,Completado,4846
Orden de Compra,2021-08-06,2783,Pendiente,6362
Orden de Compra,2022-07-31,2784,Completado,4345
Orden de Compra,2022-02-25,2785,Pendiente,8869
Despacho a Tienda,2020-11-04,2786,Pendiente,5122
Transferencia a Almacen,2021-05-28,2787,Completado,8345
Despacho a Tienda,2022-01-02,2788,Pendiente,8383
Transferencia a Almacen,2021-02-25,2789,Completado,4064
Transferencia a Almacen,2021-08-01,2790,Completado,5083
Transferencia a Almacen,2020-04-14,2791,Completado,2635
Orden de Compra,2022-09-02,2792,Pendiente,6296
Orden de Compra,2020-03-23,2793,Pendiente,5347
Transferencia a Almacen,2023-12-20,2794,Pendiente,653
Despacho a Tienda,2021-09-26,2795,Pendiente,2890
Orden de Compra,2020-09-10,2796,Completado,3580
Transferencia a Almacen,2023-03-27,2797,Completado,9645
Transferencia a Almacen,2022-12-06,2798,Completado,3115
Despacho a Tienda,2020-05-27,2799,Completado,6557
Transferencia a Almacen,2020-10-19,2800,Pendiente,7171
Orden de Compra,2022-01-01,2801,Pendiente,8933
Transferencia a Almacen,2020-04-05,2802,Completado,552
Orden de Compra,2023-04-17,2803,Completado,9894
Transferencia a Almacen,2022-03-19,2804,Completado,9624
Orden de Compra,2020-09-28,2805,Pendiente,1162
Transferencia a Almacen,2021-07-31,2806,Pendiente,407
Despacho a Tienda,2021-07-15,2807,Pendiente,7068
Transferencia a Almacen,2022-11-28,2808,Completado,9834
Orden de Compra,2022-10-18,2809,Completado,4171
Orden de Compra,2022-11-16,2810,Pendiente,6835
Transferencia a Almacen,2023-10-11,2811,Pendiente,4597
Despacho a Tienda,2021-04-11,2812,Pendiente,1907
Despacho a Tienda,2020-11-01,2813,Completado,1527
Transferencia a Almacen,2023-05-22,2814,Completado,7761
Despacho a Tienda,2021-07-09,2815,Pendiente,2982
Orden de Compra,2020-08-23,2816,Pendiente,3847
Orden de Compra,2022-11-06,2817,Pendiente,791
Despacho a Tienda,2021-09-05,2818,Completado,1196
Orden de Compra,2022-01-16,2819,Pendiente,9193
Orden de Compra,2020-12-09,2820,Pendiente,4956
Orden de Compra,2022-03-03,2821,Completado,2998
Transferencia a Almacen,2021-12-21,2822,Completado,450
Orden de Compra,2021-12-11,2823,Completado,7138
Transferencia a Almacen,2022-02-14,2824,Completado,1337
Transferencia a Almacen,2021-10-30,2825,Pendiente,9917
Orden de Compra,2021-10-04,2826,Completado,6550
Despacho a Tienda,2023-01-04,2827,Completado,8784
Despacho a Tienda,2022-08-27,2828,Pendiente,1366
Despacho a Tienda,2023-09-27,2829,Pendiente,223
Orden de Compra,2020-02-21,2830,Completado,7435
Orden de Compra,2023-07-04,2831,Completado,6808
Orden de Compra,2020-06-29,2832,Completado,9247
Orden de Compra,2022-03-17,2833,Completado,8143
Orden de Compra,2022-08-19,2834,Pendiente,195
Despacho a Tienda,2022-05-02,2835,Pendiente,3330
Transferencia a Almacen,2022-05-05,2836,Pendiente,9996
Despacho a Tienda,2022-02-12,2837,Pendiente,8080
Orden de Compra,2021-04-16,2838,Pendiente,2622
Transferencia a Almacen,2023-11-15,2839,Completado,106
Orden de Compra,2020-09-27,2840,Pendiente,4632
Despacho a Tienda,2022-10-09,2841,Pendiente,8865
Transferencia a Almacen,2020-10-15,2842,Completado,7520
Transferencia a Almacen,2021-04-16,2843,Pendiente,5692
Orden de Compra,2022-06-06,2844,Completado,2423
Despacho a Tienda,2020-08-25,2845,Pendiente,8901
Despacho a Tienda,2020-10-18,2846,Pendiente,5888
Orden de Compra,2023-11-30,2847,Pendiente,1527
Transferencia a Almacen,2023-03-08,2848,Completado,8726
Orden de Compra,2023-12-12,2849,Completado,3726
Transferencia a Almacen,2020-08-06,2850,Pendiente,5662
Transferencia a Almacen,2023-08-22,2851,Pendiente,140
Orden de Compra,2022-12-17,2852,Completado,3121
Despacho a Tienda,2022-11-21,2853,Completado,6331
Orden de Compra,2021-10-18,2854,Completado,7534
Transferencia a Almacen,2020-08-17,2855,Completado,7005
Transferencia a Almacen,2023-03-15,2856,Pendiente,4634
Orden de Compra,2020-04-15,2857,Pendiente,3723
Orden de Compra,2023-10-08,2858,Completado,8011
Transferencia a Almacen,2023-06-12,2859,Completado,5430
Despacho a Tienda,2021-03-03,2860,Completado,9287
Transferencia a Almacen,2020-11-28,2861,Completado,2066
Orden de Compra,2021-01-07,2862,Pendiente,6990
Orden de Compra,2021-03-28,2863,Pendiente,4224
Transferencia a Almacen,2022-09-08,2864,Completado,7016
Despacho a Tienda,2022-06-02,2865,Pendiente,7374
Despacho a Tienda,2021-02-02,2866,Completado,6223
Despacho a Tienda,2022-07-10,2867,Completado,7279
Transferencia a Almacen,2023-12-02,2868,Completado,6907
Despacho a Tienda,2022-01-09,2869,Pendiente,209
Despacho a Tienda,2020-07-23,2870,Pendiente,8720
Despacho a Tienda,2021-04-07,2871,Pendiente,6139
Orden de Compra,2020-11-21,2872,Pendiente,3615
Despacho a Tienda,2020-05-29,2873,Pendiente,5671
Orden de Compra,2023-10-12,2874,Completado,5985
Orden de Compra,2022-02-27,2875,Pendiente,3901
Orden de Compra,2023-12-22,2876,Pendiente,4351
Orden de Compra,2022-07-25,2877,Completado,2058
Despacho a Tienda,2023-02-10,2878,Completado,945
Orden de Compra,2020-08-15,2879,Completado,941
Despacho a Tienda,2022-01-14,2880,Pendiente,3335
Transferencia a Almacen,2021-05-20,2881,Pendiente,7635
Transferencia a Almacen,2020-02-22,2882,Pendiente,4077
Transferencia a Almacen,2023-11-27,2883,Completado,9192
Orden de Compra,2023-11-16,2884,Pendiente,1175
Despacho a Tienda,2021-07-16,2885,Completado,464
Transferencia a Almacen,2020-11-07,2886,Pendiente,7018
Transferencia a Almacen,2022-08-11,2887,Completado,9758
Orden de Compra,2020-11-26,2888,Completado,6408
Despacho a Tienda,2022-09-23,2889,Pendiente,8752
Transferencia a Almacen,2021-01-08,2890,Completado,6880
Orden de Compra,2021-02-22,2891,Completado,9998
Despacho a Tienda,2021-03-07,2892,Completado,8804
Transferencia a Almacen,2023-10-28,2893,Completado,3845
Transferencia a Almacen,2023-09-02,2894,Pendiente,1080
Orden de Compra,2021-10-18,2895,Completado,543
Despacho a Tienda,2022-03-24,2896,Completado,5824
Despacho a Tienda,2021-02-09,2897,Completado,7265
Orden de Compra,2020-09-12,2898,Completado,3909
Despacho a Tienda,2020-07-18,2899,Pendiente,5018
Orden de Compra,2020-04-19,2900,Pendiente,5198
Orden de Compra,2022-08-30,2901,Pendiente,7916
Despacho a Tienda,2021-09-21,2902,Pendiente,8763
Despacho a Tienda,2022-03-06,2903,Completado,6304
Transferencia a Almacen,2023-02-19,2904,Pendiente,9012
Orden de Compra,2023-12-04,2905,Pendiente,363
Transferencia a Almacen,2023-12-01,2906,Pendiente,8147
Orden de Compra,2020-08-29,2907,Pendiente,7688
Despacho a Tienda,2023-07-17,2908,Pendiente,2959
Orden de Compra,2021-10-21,2909,Pendiente,6636
Transferencia a Almacen,2020-10-08,2910,Completado,2515
Despacho a Tienda,2021-02-01,2911,Pendiente,3240
Orden de Compra,2021-08-24,2912,Pendiente,1579
Transferencia a Almacen,2023-04-17,2913,Pendiente,6927
Orden de Compra,2023-12-30,2914,Completado,6512
Orden de Compra,2021-03-18,2915,Completado,3360
Transferencia a Almacen,2023-02-09,2916,Pendiente,5569
Transferencia a Almacen,2020-11-12,2917,Pendiente,6645
Transferencia a Almacen,2023-06-24,2918,Pendiente,3056
Transferencia a Almacen,2022-09-22,2919,Pendiente,4481
Orden de Compra,2023-12-17,2920,Completado,192
Despacho a Tienda,2020-07-12,2921,Pendiente,5572
Despacho a Tienda,2023-10-01,2922,Completado,4147
Transferencia a Almacen,2023-01-01,2923,Pendiente,8292
Orden de Compra,2020-01-11,2924,Pendiente,2980
Orden de Compra,2021-01-09,2925,Completado,1905
Transferencia a Almacen,2022-04-18,2926,Completado,6400
Despacho a Tienda,2021-04-10,2927,Pendiente,7519
Despacho a Tienda,2020-05-30,2928,Completado,7876
Despacho a Tienda,2022-07-17,2929,Pendiente,579
Despacho a Tienda,2020-03-02,2930,Pendiente,3150
Orden de Compra,2021-01-01,2931,Pendiente,1266
Despacho a Tienda,2021-01-10,2932,Completado,160
Transferencia a Almacen,2020-05-08,2933,Completado,2108
Despacho a Tienda,2021-10-21,2934,Completado,8608
Transferencia a Almacen,2020-08-24,2935,Pendiente,2183
Orden de Compra,2023-03-10,2936,Completado,7344
Despacho a Tienda,2023-07-30,2937,Pendiente,1115
Despacho a Tienda,2021-04-25,2938,Completado,5427
Transferencia a Almacen,2021-11-17,2939,Completado,2636
Despacho a Tienda,2021-10-26,2940,Completado,4876
Despacho a Tienda,2022-04-26,2941,Pendiente,7441
Despacho a Tienda,2020-05-24,2942,Pendiente,748
Despacho a Tienda,2021-08-10,2943,Completado,7274
Orden de Compra,2023-10-03,2944,Completado,2170
Orden de Compra,2023-10-04,2945,Completado,5183
Despacho a Tienda,2023-05-05,2946,Completado,8405
Transferencia a Almacen,2022-07-05,2947,Pendiente,2827
Transferencia a Almacen,2022-02-09,2948,Completado,5746
Orden de Compra,2023-06-19,2949,Completado,5092
Despacho a Tienda,2021-04-03,2950,Pendiente,5461
Orden de Compra,2022-03-02,2951,Completado,9439
Transferencia a Almacen,2023-11-24,2952,Pendiente,3629
Transferencia a Almacen,2022-04-25,2953,Pendiente,107
Orden de Compra,2020-05-09,2954,Completado,4760
Despacho a Tienda,2023-12-17,2955,Pendiente,3288
Despacho a Tienda,2022-02-15,2956,Completado,4297
Despacho a Tienda,2021-09-29,2957,Pendiente,208
Orden de Compra,2021-11-23,2958,Completado,8053
Transferencia a Almacen,2022-02-11,2959,Pendiente,780
Despacho a Tienda,2022-06-16,2960,Completado,3769
Orden de Compra,2023-08-08,2961,Completado,3836
Orden de Compra,2022-05-10,2962,Completado,4479
Transferencia a Almacen,2022-11-07,2963,Completado,7980
Transferencia a Almacen,2021-12-05,2964,Pendiente,1063
Despacho a Tienda,2020-01-10,2965,Pendiente,182
Orden de Compra,2023-11-16,2966,Pendiente,9411
Orden de Compra,2021-05-02,2967,Completado,2006
Orden de Compra,2021-07-16,2968,Pendiente,5311
Orden de Compra,2020-08-04,2969,Pendiente,3156
Despacho a Tienda,2022-08-15,2970,Completado,1440
Orden de Compra,2021-08-14,2971,Pendiente,4783
Transferencia a Almacen,2020-04-12,2972,Pendiente,4165
Despacho a Tienda,2023-01-02,2973,Pendiente,9053
Despacho a Tienda,2023-03-20,2974,Pendiente,6027
Orden de Compra,2020-08-30,2975,Pendiente,8424
Orden de Compra,2023-11-14,2976,Pendiente,5235
Despacho a Tienda,2023-08-04,2977,Pendiente,4578
Orden de Compra,2021-06-25,2978,Pendiente,7437
Orden de Compra,2022-01-27,2979,Pendiente,4108
Transferencia a Almacen,2020-08-02,2980,Completado,581
Transferencia a Almacen,2023-06-16,2981,Completado,1325
Transferencia a Almacen,2020-06-23,2982,Pendiente,916
Orden de Compra,2022-05-10,2983,Pendiente,1696
Despacho a Tienda,2020-12-31,2984,Completado,4884
Despacho a Tienda,2020-02-25,2985,Pendiente,6935
Transferencia a Almacen,2021-09-25,2986,Completado,1505
Orden de Compra,2022-03-24,2987,Pendiente,1640
Despacho a Tienda,2022-12-31,2988,Completado,2207
Orden de Compra,2022-10-05,2989,Pendiente,2744
Despacho a Tienda,2020-06-15,2990,Completado,1798
Despacho a Tienda,2022-05-19,2991,Pendiente,9752
Transferencia a Almacen,2023-04-02,2992,Pendiente,2033
Despacho a Tienda,2023-12-31,2993,Pendiente,8120
Transferencia a Almacen,2023-01-09,2994,Completado,5094
Despacho a Tienda,2020-09-04,2995,Completado,620
Transferencia a Almacen,2021-02-22,2996,Completado,8106
Despacho a Tienda,2023-11-27,2997,Completado,8157
Orden de Compra,2023-06-06,2998,Pendiente,595
Transferencia a Almacen,2023-05-20,2999,Completado,9779
Despacho a Tienda,2020-01-12,3000,Pendiente,1126
Despacho a Tienda,2023-04-01,3001,Completado,2313
Despacho a Tienda,2021-12-10,3002,Completado,4705
Despacho a Tienda,2020-03-23,3003,Completado,7098
Orden de Compra,2020-09-28,3004,Pendiente,7496
Orden de Compra,2023-03-11,3005,Pendiente,2685
Transferencia a Almacen,2020-05-22,3006,Pendiente,7090
Orden de Compra,2020-07-27,3007,Pendiente,4797
Transferencia a Almacen,2022-05-09,3008,Pendiente,5402
Transferencia a Almacen,2021-05-02,3009,Pendiente,6090
Orden de Compra,2021-09-06,3010,Completado,1337
Orden de Compra,2020-08-14,3011,Pendiente,364
Orden de Compra,2021-09-17,3012,Pendiente,1824
Orden de Compra,2022-06-19,3013,Pendiente,1126
Transferencia a Almacen,2022-02-17,3014,Pendiente,8276
Orden de Compra,2023-11-26,3015,Pendiente,4263
Despacho a Tienda,2023-03-20,3016,Completado,7727
Transferencia a Almacen,2023-07-04,3017,Completado,6976
Transferencia a Almacen,2020-02-05,3018,Completado,5926
Orden de Compra,2022-12-18,3019,Completado,2511
Orden de Compra,2020-05-01,3020,Completado,864
Despacho a Tienda,2022-03-03,3021,Completado,6360
Orden de Compra,2022-12-04,3022,Completado,2616
Orden de Compra,2021-07-22,3023,Completado,1368
Despacho a Tienda,2023-09-18,3024,Completado,4557
Despacho a Tienda,2021-01-27,3025,Pendiente,1209
Orden de Compra,2020-08-17,3026,Pendiente,1343
Orden de Compra,2023-03-21,3027,Completado,728
Despacho a Tienda,2021-09-23,3028,Pendiente,523
Transferencia a Almacen,2021-04-17,3029,Completado,8866
Despacho a Tienda,2020-11-29,3030,Pendiente,1589
Orden de Compra,2023-02-19,3031,Completado,7435
Despacho a Tienda,2022-11-26,3032,Pendiente,6467
Despacho a Tienda,2022-10-14,3033,Completado,1994
Despacho a Tienda,2023-01-12,3034,Pendiente,1299
Despacho a Tienda,2023-06-09,3035,Pendiente,7531
Orden de Compra,2020-05-19,3036,Pendiente,9928
Despacho a Tienda,2021-09-24,3037,Pendiente,3659
Orden de Compra,2023-07-31,3038,Pendiente,2184
Transferencia a Almacen,2021-01-16,3039,Completado,264
Despacho a Tienda,2022-09-05,3040,Completado,8236
Despacho a Tienda,2021-04-01,3041,Completado,4755
Orden de Compra,2021-08-01,3042,Pendiente,2516
Transferencia a Almacen,2020-08-17,3043,Pendiente,9966
Despacho a Tienda,2020-05-22,3044,Completado,8890
Orden de Compra,2022-08-26,3045,Completado,4765
Orden de Compra,2021-09-10,3046,Pendiente,6905
Despacho a Tienda,2020-03-06,3047,Completado,8139
Transferencia a Almacen,2020-05-16,3048,Pendiente,3608
Orden de Compra,2020-12-11,3049,Completado,280
Despacho a Tienda,2022-03-30,3050,Completado,2477
Orden de Compra,2021-07-02,3051,Completado,6015
Orden de Compra,2021-04-22,3052,Pendiente,4322
Transferencia a Almacen,2023-10-07,3053,Pendiente,8210
Despacho a Tienda,2023-10-11,3054,Pendiente,129
Orden de Compra,2021-12-24,3055,Completado,4734
Orden de Compra,2022-01-20,3056,Pendiente,154
Orden de Compra,2022-06-03,3057,Completado,1301
Despacho a Tienda,2021-08-10,3058,Pendiente,1126
Transferencia a Almacen,2022-05-07,3059,Completado,8926
Orden de Compra,2020-11-13,3060,Pendiente,7548
Despacho a Tienda,2021-04-06,3061,Completado,252
Despacho a Tienda,2020-05-17,3062,Completado,2636
Transferencia a Almacen,2020-11-27,3063,Pendiente,1174
Transferencia a Almacen,2023-08-14,3064,Pendiente,8410
Transferencia a Almacen,2022-07-08,3065,Pendiente,2269
Orden de Compra,2022-07-13,3066,Completado,2718
Despacho a Tienda,2020-04-10,3067,Completado,7522
Despacho a Tienda,2022-04-26,3068,Pendiente,3974
Despacho a Tienda,2023-04-17,3069,Pendiente,7735
Transferencia a Almacen,2023-06-26,3070,Completado,8466
Orden de Compra,2022-09-11,3071,Pendiente,8152
Despacho a Tienda,2023-08-12,3072,Completado,3565
Despacho a Tienda,2020-04-08,3073,Completado,1232
Despacho a Tienda,2023-07-10,3074,Completado,8551
Transferencia a Almacen,2023-11-13,3075,Completado,8159
Transferencia a Almacen,2021-07-28,3076,Completado,4448
Transferencia a Almacen,2022-07-29,3077,Completado,1077
